npsn,name
20569049,SMKS MIFTAHUL KHAIR
20569195,SMKS NURUL ULUM
20569651,SMKS HIDAYATULLAH PULE
20570119,SMKS DARUL ULUM REBALAS GRATI
20570323,SMKN 1 KAMAL
20570371,SMKN I KWANYAR
20570615,SMKS FARMASI KATOLIK WIYATA FARMA KERTOSONO
20570745,SMKS WALI SONGO
20570750,SMK ASY SYARIFIY TEMPEH
20570783,SMKN 1 DUDUKSAMPEYAN
20570793,SMKS ISLAM TANJUNG
20570795,SMKS KESEHATAN BRAWIJAYA BHAKTI HUSADA
20570839,SMKS NURUL YAQIN
20570881,SMKN 1 DRIYOREJO
20571032,SMKS AL BADAR
20571087,SMKS FARMASI MAHARANI
20571676,SMK AL KAUTSAR DIWEK
20571680,SMK PERGURUAN MUALLIMAT CUKIR
20571683,SMK TARBIYATUNNASYIIN DIWEK
20573055,SMKS AL AZHAR
20573195,SMKS HAQQUL YAQIN
20573199,SMKS DARUL IJTIHAD
20573210,SMKS AL BAISUQI
20573249,SMKN SUMBERREJO
20573272,SMK DARUL FALAH PEGANTENAN
20573274,SMKS AL FAQIH
20573328,SMKS RAUDLATUTH THOLABAH
20573768,SMKS ISLAM PAJARAKAN
20573920,SMKS CAHAYA SURYA
20574096,SMKS AL BAISUNY
20574522,SMKS HIDAYATUL MUBTADIEN
20574583,SMK ISLAM MH AL MUBAROK
20574665,SMKS PUTRA BANGSA PAGAK
20574735,SMKS BINA MANDIRI MALANG
20576083,SMKS ASWAJA
20576118,SMKS MAMBAUL ISLAM
20576137,SMKS ZAMAN HUDI
20576889,SMKS PGRI 01 WAJAK
20577261,SMKS SEPULUH NOPEMBER SIDOARJO
20577356,SMKS MAQNAUL ULUM
20577453,SMK INSAN MANDIRI SINGOSARI
20577509,SMKS ASTRA NAWA
20577510,SMKS DARUL HIKAM
20577732,SMKN SUKAPURA
20577762,SMKS SABILUL MUTTAQIN
20577768,SMKS AL IMRON
20577782,SMKS AN NUURIYYAH
20577811,SMKN 1 TLANAKAN
20579273,SMKS MIFTAHUL JANNAH
20579294,SMK RADEN SAID SUNAN KALIJAGA
20579296,SMKS DARUL LUGHAH WALKAROMAH
20579348,SMKS DARUT TAUFIQ
20579368,SMKS FARMASI CENDEKIA MEDIKA NUSANTARA
20579480,SMKS POTENSIAL BADRUL HUDA
20579486,SMKS AL MUALLAM
20579492,SMKS TRISAKTI AN NAJAH
20579496,SMKN 3 SAMPANG
20583914,SMKS ZAINUL HASAN
20584016,SMKS ARIF RAHMAN HAKIM
20584031,SMKS ISLAM NURUL FALAH
20584035,SMK NURUL ISTIQOMAH
20584050,SMKS MUKHTAR SYAFAAT
20584054,SMK MULTIMEDIA TUMPANG
20600454,SMKS BINEKAS PANDEGLANG
20600458,SMKN 1 PANDEGLANG
20600559,SMKS YPP PANDEGLANG
20600562,SMKS ROUDLOTUL IHSAN
20600571,SMKN 3 PANDEGLANG
20603253,SMKS ISLAMIC VILLAGE TANGERANG
20603257,SMKS KORPRI 1 TIGARAKSA
20603259,SMKS MANDIRI 1 PANONGAN
20603260,SMKS MANDIRI 2 BALARAJA
20603261,SMKS MARIA MEDIATRIX
20603277,SMKS BINA KARYA INSAN
20603278,SMKS DAARUT TAUFIQ
20603280,SMKS PARAMARTA
20603282,SMKS PERINTIS 1 SEPATAN
20603286,SMKS PEMBANGUNAN TIGARAKSA
20603292,SMKS YUPPENTEK 2 TANGERANG
20603296,SMKS ANGKASA 1 SEPATAN
20603297,SMKS YUPPENTEK 5 CURUG
20603298,SMKS PGRI 1 BALARAJA
20603300,SMKS PGRI CIKUPA
20603301,SMKS PUJANGGA
20603302,SMKS PUSTEK MITRA TIGARAKSA
20603303,SMKS SASMITA JAYA 1
20603304,SMKS TELUK NAGA TANGERANG
20603305,SMKS UTAMA
20605114,SMK ATTAUFIQIYYAH
20605117,SMKS PASUNDAN 1 KOTA SERANG
20605118,SMKS PELAYARAN BAHARI JAYA
20605121,SMKS PGRI 2 KOTA SERANG
20605122,SMKS PGRI 3 KOTA SERANG
20605124,SMKS PRISMA SERANG KOTA
20605126,SMKN 3 KOTA SERANG
20605133,SMKS KIMIA PGRI KOTA SERANG
20605135,SMK MULTI DIMENSI ANYER
20606243,SMKS PELAYARAN DHARMA SAMUDERA
20606249,SMKN 2 CILEGON
20606807,SMKS BHAKTI PERTIWI
20606812,SMKS 2000 AL FITROH
20606818,SMKS MARKUS
20606826,SMKS HARAPAN JAYA
20606889,SMKS PGRI 2 TANGERANG
20606894,SMKS PANCA KARYA
20606897,SMKS NUSANTARA 1 KOTA TANGERANG
20606898,SMKN 4 TANGERANG
20606899,SMKN 3 TANGERANG
20606900,SMKN 2 TANGERANG
20606902,SMKS PGRI PINANG
20606905,SMKS YUPPENTEK 1 TANGERANG
20606907,SMKS YP KARYA 1
20607517,SMKS MANDIRI OTOMOTIF
20607524,SMKS TRISULA BHAKTI
20607661,SMKS BABUNNAJAH MENES
20607662,SMKS FA BANI HAMIM
20607663,SMKS BHAKTI NUSANTARA LABUAN
20607830,SMKS GEMA BANGSA
20607832,SMKS KORPRI 02 BALARAJA
20607834,SMKN 1 KAB TANGERANG PANONGAN
20607836,SMKN 1 KOTA TANGERANG SELATAN
20607841,SMKS PERSADA NASIONAL
20607842,SMKS PRIMA BAKTI
20607928,SMKS PGRI 109 TANGGERANG
20607971,SMKS TI MUHAMMADIYAH MENES
20613680,SMKS TUNAS HARAPAN BALARAJA
20613713,SMKS BINA AM MAMUR
20613797,SMKS DARUNNAJAH PABUARAN
20613805,SMK BANI HASYIM BOJONEGARA
20613810,SMKS KARYA FAJAR
20613883,SMKS NUSA PUTRA
20613916,SMKS ARIYA METTA
20613949,SMKS LAB BUSINESS SCHOOL
20613966,SMK SINDANG KARYA ISLAMIC SCHOOL SIS
20614238,SMKS IPTEK PATIA
20614350,SMKN 5 KOTA SERANG
20614405,SMKS BUDDHI
20614427,SMKS AL AMANAH
20614509,SMKN 7 KAB TANGERANG
20614517,SMKS TUNAS HARAPAN
20614573,SMKS MEDIA INFORMATIKA
20614599,SMKS HUSADA WINAYA PRATAMA
20614725,SMKS ISLAM AL KHOIROT
20614734,SMKS LINK AND MATCH
20614735,SMKN 3 KAB TANGERANG
20614870,SMKS INTAN HUSADA KOTA SERANG
20615076,SMKS LABSCHOOL TANGERANG RAYA
20615092,SMKS MUHAMMADIYAH KRAGILAN
20615093,SMKS BISMILLAH
20615158,SMKS PERBANGKAN LA TAHZAN
20615185,SMKS AVICENA RAJEG
20615463,SMKS BADAK PUTIH CIMANGGU
20615464,SMKS MUHAMMADIYAH PANDEGLANG
20615466,SMKS LA TAHZAN
20615467,SMKS KARYA WISATA CIKADU
20615478,SMKS KOPTI
20615479,SMKS NURUL FALAH TIGARAKSA
20615483,SMKN 3 CILEGON
20615515,SMKS PGRI 4 KOTA SERANG
20615542,SMKN 7 TANGERANG
20615619,SMK NURUL FALAH BOJONG PANDAN
20615746,SMKS FADILAH
20615858,SMK KESEHATAN BANTEN
20615868,SMKS AYUDA HUSADA
20615881,SMKS AL INSAN
20615913,SMKS AL AZIZ KOTA SERANG
20615941,SMK T GLOBAL 2 BANDUNG
20615948,SMKS BANTEN JAYA KOTA SERANG
20615990,SMKS BHAKTI PERTIWI CIPTAYASA
20615991,SMKS RAUDOTUSSALAM
20615993,SMKS NU CIRUAS
20616037,SMKS MUHAMMADIYAH PARAKAN
20616040,SMKS KESEHATAN BINA PRESTASI TANGERANG
20616087,SMKS NURUL MUHTADIIN
20616153,SMKS ART DESIGN
20616167,SMKS AN NAHDLAH
20616188,SMKS AL BANA TAKTAKAN KOTA SERANG
20616189,SMKS HARAPAN BANGSA KOTA SERANG
20616194,SMKS PATRIOT NUSANTARA TELUKNAGA
20616195,SMKS ARDANIAH KOTA SERANG
20616213,SMK CAHAYA HATI
20616214,SMKS AL BARKAH
20616292,SMKN 10 PANDEGLANG
20616297,SMKS AL KHAIRIYAH CIKEUSAL
20616304,SMKN 4 CILEGON
20616318,SMKS AL MUSYARAFAH
20616352,SMKS KHARISMA PANONGAN
20616361,SMKS CEMERLANG
20616386,SMKS DHARMA BHAKTI
20616392,SMKS TEKNOLOGI TELUKNAGA
20616415,SMKS PLUS BLM
20616420,SMKS BINA MULIA 1 TANGERANG
20616440,SMKS FALATEHAN
20616551,SMKS NURUL MUTTAQIEN
20622176,SMKN 9 KABUPATEN TANGERANG
20622183,SMKS SIERE CENDEKIA
20622184,SMKS TUNAS CISAUK
20622248,SMKS ANISA
20622250,SMKS GLOBAL INSAN
20622251,SMKS PANTURA 1 MAUK
20622253,SMKS AL MUSTAFIYAH
20622254,SMKS BINTANG NUSANTARA SCHOOL
20622255,SMKS KESEHATAN BHAKTI INSAN PERSADA
20622256,SMKS EKA DHARMA
20622257,SMKS GAPURA PERTIWI
20622258,SMKS PUTRA RIFARA
20622269,SMKS BINA INSANI CISAUK
20622270,SMKS SEMESTA
20622272,SMKS PANCAKARYA 2 TANGERANG
20622273,SMKS MUTIARA KASIH
20622306,SMKS MUHAMMADIYAH PONTANG
20622307,SMKS MUHAMMADIYAH TIRTAYASA
20622309,SMKS PRIMA MANDIRI
20622312,SMKN 1 CIRUAS
20622313,SMKN 1 TUNJUNG TEJA
20623099,SMK RIYADL ASH SHOLIHIN
20623126,SMKS KARYA BANGSA NUSANTARA
20623127,SMKS KESEHATAN UTAMA INSANI
20623128,SMKS TEKNOLOGI PILAR BANGSA
20623130,SMKS YASPIH
20623154,SMKS MABDAIL FALAH BANTEN
20623155,SMK NEGERI 1 ANYER
20623238,SMKS DHARMA BHAKTI ADY
30100361,SMKN 1 PALOH
30100364,SMKN 1 SAMBAS
30100370,SMKS YOS SOEDARSO TEBAS
30100376,SMKS IHSAN JAWAI
30100927,SMKS SANTA MONIKA SUNGAI RAYA
30100929,SMKS PEMBANGUNAN RASAU JAYA
30100933,SMKS MUHAMMADIYAH MEMPAWAH
30100934,SMKS KRISTEN IMMANUEL II SUNGAI RAYA
30100935,SMKS ELIM KALIMANTAN
30100936,SMKS CITRA BORNEO SUNGAI AMBAWANG
30100950,SMKN 1 MEMPAWAH TIMUR
30101007,SMKN 1 MEMPAWAH HILIR
30101063,SMKS PANCA BHAKTI SUNGAI RAYA
30101841,SMKN 1 SANGGAU
30101896,SMKS KRISTEN AGAPE PATRIA SOSOK
30101948,SMKS YLB ENTIKONG
30101950,SMKS BINA UTAMA SOSOK
30101951,SMKS CAHAYA HARAPAN TAYAN
30101971,SMKS HARAPAN MELIAU
30102416,SMKN 1 SINTANG
30102432,SMKS KARTINI SINTANG
30102917,SMKN 1 PUTUSSIBAU
30103490,SMKS AL HAUDL KETAPANG
30104479,SMKS MANIAMAS NGABANG
30104480,SMKS PAHAR MENJALIN
30104482,SMKN 1 NGABANG
30104493,SMKS GEMPITA SENAKIN
30104877,SMKS NUSANTARA NANGA PINOH
30105195,SMKS AL MADANI PONTIANAK
30105197,SMKS BINA UTAMA PONTIANAK
30105198,SMKS BOEDI UTOMO
30105199,SMKS CINTA BUMI KHATULISTIWA PONTIANAK
30105200,SMKS ETHIKA PONTIANAK
30105219,SMKN 5 PONTIANAK
30105220,SMKN 6 PONTIANAK
30105230,SMKN 4 PONTIANAK
30105232,SMKN 2 PONTIANAK
30105233,SMKS MUHAMMADIYAH PONTIANAK
30105238,SMKS PUTRA KHATULISTIWA PONTIANAK
30105239,SMKS RAHADI OSMAN PONTIANAK
30105240,SMKS SANTA MARIA PONTIANAK
30105243,SMKN 1 PONTIANAK
30105513,SMKS PERTIWI SINGKAWANG
30105516,SMKS SM TSJAFIOEDDIN SINGKAWANG
30106143,SMKS AMALIYAH SEKADAU
30106212,SMKS FILADELFIA PEMANGKAT
30106217,SMKN 1 SELAKAU TIMUR
30106219,SMKN 1 TANGARAN
30106487,SMKS BELIAN PERMAI
30106488,SMKN 1 NANGA PINOH
30107326,SMKN 1 KELAM PERMAI
30107430,SMKN 1 KENDAWANGAN
30107762,SMKN 1 MANDOR
30107763,SMKN 1 MEMPAWAH HULU
30107942,SMKS AWALUDDIN BATU AMPAR
30107943,SMKS KALVARI
30108083,SMK SANTO PETRUS KETAPANG
30108172,SMKN 1 BELIMBING HULU
30108571,SMKS KRISTEN EKKLESIA
30108664,SMKS GLORIA TIKALONG
30108753,SMK KELING KUMANG
30108831,SMKN 1 TEBAS
30109579,SMK NEGERI 1 PULAU MAYA
30109806,SMKN 2 TELUK KERAMAT
30109891,SMKS TORSINA SINGKAWANG
30109938,SMKS DARUL DAKWAH
30112112,SMKN 1 MANIS MATA
30112113,SMKS NUR ILAHI
30112513,SMKS ABADI KHATULISTIWA
30200297,SMKS KRISTEN KUALA KAPUAS
30200788,SMKN 1 BUNTOK
30201400,SMKS SANTO YOSEF SAMPIT
30201433,SMKS PGRI SAMPIT
30201435,SMKN 2 SAMPIT
30202425,SMKN 2 TAMIANG LAYANG
30202748,SMKN 1 KATINGAN HILIR
30202966,SMK NEGERI 2 BULIK
30203084,SMKN 1 SERUYAN
30203615,SMKN 2 KUALA KAPUAS
30203688,SMKN 1 KUMAI
30203707,SMKN 8 PALANGKA RAYA
30203892,SMKN 1 SUKAMARA
30204095,SMKS MUHAMMADIYAH SAMPIT
30204191,SMKN 1 RAREN BATUAH
30204236,SMKS TARUNG RIWUT
30204253,SMKS BHAKTI MULYA SAMPIT
30204254,SMKN 1 ANTANG KALANG
30204256,SMKN 1 PANGKALAN BANTENG
30204483,SMKN 1 HANAU
30204658,SMKN 1 MENTAYA HULU
30204698,SMKS AL FAJAR PARENGGEAN
30204699,SMKS PARENTAS PEMANTANG
30204809,SMKS GKE MANDOMAI
30205083,SMKN 1 KUALA KAPUAS
30205122,SMKS MUHAMMADIYAH BAHAUR
30205228,SMKN 1 KOTA BESI
30205273,SMKS GUNAJAYA
30205277,SMKN 1 TAMIANG LAYANG
30208938,SMK BEST AGRO 1
30301488,SMKN 1 TAPIN SELATAN
30301489,SMKN 1 RANTAU
30303326,SMKN 1 KOTABARU
30303617,SMKN 1 SUNGAI LOBAN
30304185,SMKS SYUHADA BANJARMASIN
30304186,SMKS YPT BANJARMASIN
30304264,SMKS BINA BANUA BANJARMASIN
30304265,SMKS MUHAMMADIYAH 1 BANJARMASIN
30304266,SMKS MUHAMMADIYAH 2 BANJARMASIN
30304267,SMKN 1 BANJARMASIN
30304268,SMKN 2 BANJARMASIN
30304269,SMKN 3 BANJARMASIN
30304270,SMKN 4 BANJARMASIN
30304286,SMKN 5 BANJARMASIN
30304605,SMKS SABUMI BANJARBARU
30305069,SMKN 1 TELAGASARI
30305378,SMKN 1 HARUAI
30311726,SMKS KOMPUTER MANDIRI BANJARBARU
30311959,SMKN 1 SUNGAI PINANG
30312232,SMKN 1 SUNGAI DURIAN
30312949,SMKS ALHIDAYAH
30313816,SMKS SHALATIYAH BITIN
30314208,SMKN 1 LOKSADO
30314241,SMKN SPP PELAIHARI
30314295,SMKN PP BANJARBARU
30315139,SMKS BEBUNGA ESTATE
30400227,SMK GEOLOGI PERTAMBANGAN TENGGARONG
30400228,SMK MUHAMMADIYAH LOA KULU
30400476,SMKS SEHATI TANJUNG LAPANG
30400570,SMKS PURNAMA 1 BARONG TONGKOK
30400571,SMKS AVE BUNGEN TANA
30400775,SMKS NUSANTARA SANGATA UTARA
30401069,SMKS Cokroaminoto Samarinda
30401070,SMKS Istiqomah Muhammadiyah 4 Samarinda
30401072,SMK Negeri 6 Samarinda
30401073,SMKS Nuri Samarinda
30401075,SMKS Pemuda Samarinda
30401079,SMK Negeri 4 Samarinda
30401080,SMK Negeri 3 Samarinda
30401081,SMK Negeri 2 Samarinda
30401085,SMKS Miftahul Ulum Samarinda
30401086,SMKS Muhammadiyah 1 Samarinda
30401088,SMKS Muhammadiyah 3 Samarinda
30401089,SMK Negeri 1 Samarinda
30401460,SMKS SYAICHONA CHOLIL
30401464,SMKS PERTIWI BALIKPAPAN
30401485,SMKS PANGERAN ANTASARI BALIKPAPAN
30401505,SMKS NUSANTARA BALIKPAPAN
30401508,SMKN 4 BALIKPAPAN
30401511,SMKS MUHAMMADIYAH 1 BALIKPAPAN
30401515,SMKS DUTA BANGSA BALIKPAPAN
30401516,SMKN 1 BALIKPAPAN
30401517,SMKS AIRLANGGA BALIKPAPAN
30401519,SMKN 3 BALIKPAPAN
30401520,SMKN 2 BALIKPAPAN
30401713,SMKN 1 TARAKAN
30401714,SMKN 2 TARAKAN
30401945,SMKN 3 TARAKAN
30402083,SMKN 2 PENAJAM PASER UTARA
30402391,SMKN 1 SENDAWAR
30402393,SMKS SURYA MANDALA SENDAWAR
30402597,SMKN 2 TANJUNG SELOR
30402818,SMKN 1 NUNUKAN
30402834,SMKN 2 MALINAU
30402921,SMKS IT AL AQSHA BALIKPAPAN
30402922,SMKS MULAWARMAN BALIKPAPAN
30402923,SMKS TRI MITRA TELAGA SARI
30403014,SMKS Cendana DDI Samarinda
30403017,SMK NEGERI 7 SAMARINDA
30404129,SMKS Katolik 2 WR. Soepratman
30404135,SMK Negeri 15 Samarinda
30404138,SMK Negeri 8 Samarinda
30404244,SMKS SEHAT PERSADA
30404273,SMK Negeri 14 Samarinda
30404274,SMKS Nabil Husein Samarinda
30404457,SMKS MUHAMMADIYAH SANGKULIRANG
30404525,SMKS MAARIF NU 01 BERAU
30404601,SMKN 1 BENGALON
30404604,SMKS Darussalam Samarinda
30405247,SMKN 1 SEBATIK BARAT
30405265,SMKS MUHAMMADIYAH LONG IKIS
30405297,SMK NEGERI 3 TENGGARONG
30405301,SMK AJI BAIDURI LOA JANAN
30405305,SMK NASIONAL MUARA JAWA
30405620,SMKN 2 BENGALON
30405622,SMKS PERAWAT SINGA GEWEH SANGATTA SELATAN
30405697,SMKN 3 TANJUNG SELOR
30405704,SMK Negeri 18 Samarinda
30405706,SMK Negeri 17 Samarinda
30405709,SMKS Plus Melati Samarinda
30405722,SMKS TI Labbaika
30405759,SMKS 17 Agustus 1945
30405765,SMK PARTI LOA KULU
30405785,SMK JAYA KENCANA KOTA BANGUN
30405788,SMK PURWAJAYA LOA JANAN
30405791,SMK NEGERI 1 MUARA MUNTAI
30405817,SMKN 1 MUARA WAHAU
30405828,SMKN 3 TANAH GROGOT
30405836,SMKS Kesehatan Samarinda
30406131,SMKN 4 TANAH GROGOT
30407288,SMKS MUHAMADDIAH
30407339,SMKS KESEHATAN KALTARA TARAKAN
30407391,SMK-SPP NEGERI MALINAU
30407679,SMK SINAR PANCASILA
30407724,SMKS Jamiatul Muttaqin
30407741,SMK BENA MANDIRI LOA KULU
30409888,SMK SWASTA PELITA MAHAKAM
30409909,SMKS Terate
30409920,SMKN 1 BONGAN
40057024,SMKS MARDHATILLAH
40100344,SMKS 23 MARET KOTAMOBAGU
40100347,SMKN 1 KOTAMOBAGU
40100887,SMKN 1 LANGOWAN
40100904,SMKN 1 SONDER
40100905,SMKN 1 KAKAS
40100907,SMKN 2 TONDANO
40100908,SMKN 3 TONDANO
40101449,SMKN 1 TAHUNA
40101450,SMKN TABUKAN UTARA
40101451,SMKS PERIKANAN DAN KELAUTAN TAMAKO
40101452,SMKN 2 TAHUNA
40101453,SMKN 3 TAHUNA
40101746,SMKN 1 TALAUD
40101747,SMKN 4 TALAUD
40101749,SMKN 3 TALAUD
40102394,SMKS PERIKANAN DAN KELAUTAN BARAMULI AIRMADIDI
40102397,SMKS KRISTEN SINGKANAUNG TANAH PUTIH
40102748,SMKS KRISTEN YPKM MANADO
40102749,SMKS MALESUNG MANADO
40102757,SMKN 1 MANADO
40102758,SMKN 2 MANADO
40102764,SMKS COKROAMINOTO MENADO
40102767,SMKS HARAPAN GENERASI MANADO
40102769,SMKS ISLAM YAPIM MENADO
40103058,SMKS MARITIM POLARIS BITUNG
40103059,SMKN 2 BITUNG
40103060,SMKN 4 BITUNG
40103062,SMKS TAMPOROK BITUNG
40103072,SMKN 1 BITUNG
40103073,SMKS GARUDA 16 BITUNG
40103205,SMKS KATOLIK ST FAMILIA
40103207,SMKS KRISTEN 2 TOMOHON
40103208,SMKS KRISTEN 3 TOMOHON
40103299,SMKN 1 MANGANITU SELATAN
40103449,SMKN 1 POSIGADAN
40103482,SMKS DISCOVERI MANADO
40103515,SMKN 1 TOULUAAN
40103558,SMKN 2 TALAUD
40103560,SMKS KRISTEN KARYA BAHARI SALIBABU
40103646,SMKS WIDYAMINA BITUNG
40103836,SMKS GALAXI TANAWANGKO
40103837,SMKS REGENERASI TATELI
40103838,SMKN 1 TOMBARIRI
40103897,SMKN 2 DUMOGA
40103899,SMKN 1 MOTOLING BARAT
40103902,SMK NEGERI 1 TOMPASO BARU
40103907,SMK NEGERI 1 TENGA
40103910,SMKS PGRI KORENG
40103917,SMK NEGERI 1 RANOYAPO
40104572,SMKS MARANATHA MANADO
40104573,SMKS MUHAMMADYAH
40104645,SMKN 1 BIARO
40104646,SMKN 1 SIAU TIMUR SELATAN
40104647,SMKN 1 TAGULANDANG UTARA
40104776,SMKN 1 SIAU TIMUR
40104887,SMKN 1 TABUKAN SELATAN
40104897,SMKS SPP GMIM TOMOHON
40104899,SMKN 1 TOMBULU
40104906,SMKS SANTA URSULA WERDHI AGUNG
40105010,SMKN 1 TAGULANDANG SELATAN
40105020,SMKS KRISTEN TOMBATU
40105029,SMKS LIKUPANG
40105031,SMKS PGRI WORI
40105166,SMK N 1 KOTABUNAN
40200223,SMKS P KSM BANGGAI
40200244,SMKN 1 TINANGKUNG
40200628,SMKS PGRI 1 MARAWOLA
40200717,SMKN 2 BANAWA
40200730,SMK NEGERI 1 SIGI
40200731,SMKN 1 BANAWA
40200733,SMKS AL AMIIN WANI
40201350,SMKS GKST TENTENA
40201352,SMKN 1 POSO PESISIR
40201354,SMKN 1 POSO
40201632,SMKS COKROAMINOTO LUWUK
40201633,SMKN 1 LUWUK
40201635,SMKN 2 LUWUK
40201637,SMKN 5 LUWUK TIMUR
40202258,SMKN 2 TOLITOLI
40202259,SMKN 1 DAKO PEMEAN
40202281,SMKN 1 DAMPAL SELATAN
40202302,SMKS SWAKARYA TOLITOLI
40202303,SMKN 1 TOLITOLI
40202304,SMKS MUHAMMADIYAH TOLITOLI
40202305,SMKS KRISTEN AL KALAM TOLITOLI
40202583,SMKN 1 BUNGKU BARAT
40202584,SMKN 1 MORI ATAS
40202611,SMKN 1 PETASIA
40202942,SMKN 1 TAOPA
40202952,SMK ALKH PARIGI
40203311,SMKN 1 TOJO BARAT
40203326,SMKN 3 AMPANAN KOTA
40203601,SMKS AMALIAH PALU
40203602,SMKS SWADAYA 1 PALU
40203603,SMKS PGRI PALU
40203604,SMKS PANCASILA PALU
40203620,SMKN 6 PALU
40203622,SMKS MANDALASILA PALU
40203623,SMKN 4 PALU
40203625,SMKS ALKHAIRAAT PALU
40203628,SMKS PELAYARAN MARITIM
40203989,SMKN 1 TOILI
40204193,SMKS DARUL ULUM TOLITOLI
40204273,SMKN 1 PAMONA UTARA
40204285,SMKS HANDAYANI LUWUK
40204295,SMKS AL ITTIHAD DDI SONI
40204369,SMKN 1 BULAGI UTARA
40204585,SMKN 1 BANAWA SELATAN
40204598,SMKN 4 AMPANA KOTA
40204638,SMKN PERIKANAN DAN KELAUTAN
40205116,SMKN 1 BUALEMO
40205171,SMK MUHAMMADIYAH PARIGI TENGAH
40205579,SMK NEGERI 2 SIGI
40205708,SMKN 1 LORE TIMUR
40206211,SMKS KRISTEN BK MARANATHA
40206266,SMKS ALKHAIRAT BAHODOPI
40206516,SMKS MUHAMADIYAH TERPADU TANGKIANG
40206565,SMKS ISLAMIC CENTER PALU
40206677,SMKN AMPIBABO
40206712,SMKN 2 POSO PESISIR
40206754,SMKN BOLANO LAMBUNU
40206760,SMKS PERTANIAN HAYATUL ISLAM
40206771,SMKS HILAL KHAIRAAT
40209779,SMKN 1 TORIBULU
40209780,SMKN 1 PARIGI SELATAN
40209781,SMKN 1 KASIMBAR
40209782,SMK DDI SIENDENG
40300203,SMKN 1 MAROS
40300216,SMKS PERSATUAN INDONESIA MAROS
40300217,SMKS TRIDHARMA MKGR MAROS
40301032,SMKS YPKK LIMBUNG
40301039,SMKS HANDAYANI SUNGGUMINASA
40301044,SMKS GARUDAYA BONTONOMPO
40301854,SMKN 1 JENEPONTO
40302143,SMKN 1 BARRU
40302558,SMKS DIRGANTARA ARASOE BONE
40302560,"SMKS VETERAN RI, WATAMPONE"
40302561,SMKS BARUNA JAYA WATAMPONE
40303661,SMKN 1 WATANSOPPENG
40303981,SMK NEGERI 2 BANTAENG
40303982,SMK NEGERI 1 BANTAENG
40304501,SMKN 1 SINJAI
40304502,SMKS WIRAKARYA SINJAI
40304838,SMKN 2 SELAYAR
40305086,SMKS BARAMULI PINRANG
40305471,SMKN 1 PANCA RIJANG
40305472,SMKN 1 SIDENRENG
40305822,SMKS PGRI ENREKANG
40305823,SMKS LATANRO ENREKANG
40306080,SMKS KRISTEN PADANG SAPPA
40306528,SMK Negeri 1 Tallunglipu
40306554,SMKS KRISTEN 2 RANTEPAO
40307380,SMKS PERSADA MAKASSAR
40307385,SMKS INFORMATIKA KOMPUTER MAHARDIKA MAKASSAR
40307386,SMKN 7 MAKASSAR
40307389,SMKS MUHAMMADIYAH 4 TALLO
40307391,SMKS KEBANGSAAN INDONESIA MAKASSAR
40307393,SMKS MUHAMMADIYAH 3 MAKASSAR
40307394,SMKS WAHYU 1 MAKASSAR
40307397,SMKS MASTAR MAKASSAR
40307402,SMKS KARTIKA WIRABUANA 1 MAKASSAR
40307697,SMK NEGERI 1 PAREPARE
40307698,SMK NEGERI 3 PAREPARE
40307700,SMK KOSGORO PAREPARE
40307701,SMK MUHAMMADIYAH PAREPARE
40307703,SMK TELKOMUNIKASI PAREPARE
40307704,SMK AMSIR 1 PAREPARE
40307705,SMK AMSIR 2 PAREPARE
40307805,SMKS ANALISIS KIMIA MANDALA BHAKTI PALOPO
40307842,SMKS KARTIKA WIRABUANA 2 PALOPO
40307845,SMKN 2 PALOPO
40307846,SMKS PALAPA PALOPO
40308584,SMKS YAPTA TAKALAR
40308586,SMKN 3 TAKALAR
40308587,SMKN 4 TAKALAR
40308938,SMKN 1 KULO SPPN RAPPANG
40309323,SMKS GOW BELOPA
40309866,SMKS ANDIKA MEBALI
40309867,SMKS ERAN BATU 1 SANGGALANGI
40309868,SMKS ERAN BATU 2 SANGGALANGI
40309869,SMKS ERAN BATU 3 SANGGALANGI
40309871,SMKS IGNATIUS MAKALE
40309876,SMKS TEKNOLOGI MADANIA SALUBARANI
40309877,SMKS MISA KADA MAKALE
40309879,SMKN 3 TORAJA UTARA
40309881,SMKN 1 MENGKENDEK
40309883,SMKN 2 MAKALE
40309885,SMK PGRI MEBALI
40309887,SMKS PATI RANTELEMO
40309892,SMKS TORAJA WISATA RANTEPAO
40309894,SMKS PEMBANGUNAN MAKALE
40309895,SMKS SPP ST PAULUS MAKALE
40310225,SMKS KEPERAWATAN HARAPAN BHAKTI MAKASSAR
40310229,SMK TELKOM MAKASSAR
40310822,SMKS TERATAI PALOPO
40310847,SMKS DARUL ULUM PANAIKANG
40311875,SMK NEGERI 3 BANTAENG
40311879,SMKN 3 PINRANG
40311897,SMKS AL FURQAN ERENG ERENG
40311961,SMKS HAMRAWATI PLUS BAHASA ASING
40311962,SMKS MUHAMMADIYAH 1 BONTOALA MAKASSAR
40311963,SMKS MUHAMMADIYAH 2 BONTOALA MAKASSAR
40311966,SMKN 2 MAKASSAR
40311967,SMKN 3 MAKASSAR
40311969,SMKN 5 MAKASSAR
40311971,SMKN 8 MAKASSAR
40311976,SMKS TAMALATEA MAKASSAR
40311981,SMKS YP PGRI 1 MAKASSAR
40312098,SMKN 2 ENREKANG
40312447,SMKS MANDIRI MAKASSAR
40312505,SMKN 2 JENEPONTO
40312506,SMKN 3 JENEPONTO
